,Open,High,Low,Close,Volume
2020-05-18 09:15:00,2090.0,2093.45,1926.0,1938.6,10820571
2020-05-19 09:15:00,1960.0,2003.55,1922.2,1964.95,9413514
2020-05-20 09:15:00,1970.0,2060.0,1935.0,2042.8,16318508
2020-05-21 09:15:00,2059.0,2077.55,1974.5,1990.2,9879542
2020-05-22 09:15:00,1975.0,2007.0,1865.25,1895.3,16195094
2020-05-26 09:15:00,1918.0,1933.75,1821.55,1829.0,9869295
2020-05-27 09:15:00,1830.0,1946.0,1783.0,1936.45,17335246
2020-05-28 09:15:00,1954.0,1983.0,1927.0,1947.7,9051775
2020-05-29 09:15:00,1914.0,1980.0,1891.0,1953.65,10361847
2020-06-01 09:15:00,1997.05,2226.4,1997.05,2160.85,18915983
2020-06-02 09:15:00,2165.25,2375.0,2160.85,2346.2,23442470
2020-06-03 09:15:00,2417.0,2496.85,2398.0,2411.9,18705176
2020-06-04 09:15:00,2414.0,2453.65,2276.8,2313.05,16315350
2020-06-05 09:15:00,2344.0,2409.0,2275.0,2390.35,15850039
2020-06-08 09:15:00,2505.0,2547.7,2475.55,2507.25,14992503
2020-06-09 09:15:00,2535.0,2535.0,2415.3,2443.6,12373077
2020-06-10 09:15:00,2440.0,2470.0,2401.0,2435.65,8961443
2020-06-11 09:15:00,2410.0,2459.0,2320.1,2338.9,10042767
2020-06-12 09:15:00,2200.0,2470.0,2199.0,2450.15,16802457
2020-06-15 09:15:00,2420.0,2429.95,2331.0,2351.4,12070346
2020-06-16 09:15:00,2452.0,2455.4,2285.0,2365.0,12914351
2020-06-17 09:15:00,2347.0,2425.0,2332.05,2396.0,9650279
2020-06-18 09:15:00,2375.0,2541.7,2373.0,2525.95,12738268
2020-06-19 09:15:00,2562.0,2714.55,2560.0,2698.6,18603826
2020-06-22 09:15:00,2740.0,2863.6,2728.0,2840.3,13939326
2020-06-23 09:15:00,2899.95,3109.25,2833.0,3025.5,16186953
2020-06-24 09:15:00,3125.0,3125.0,2911.0,2934.45,20108807
2020-06-25 09:15:00,2878.05,3046.0,2851.0,3005.35,15982130
2020-06-26 09:15:00,3042.5,3058.8,2872.05,2903.5,12572499
2020-06-29 09:15:00,2834.0,2894.45,2770.0,2857.95,11613999
2020-06-30 09:15:00,2910.0,2936.65,2816.0,2831.0,9703057
2020-07-01 09:15:00,2831.0,2968.7,2806.0,2953.9,12704896
2020-07-02 09:15:00,2980.0,3016.0,2925.0,2964.25,11619734
2020-07-03 09:15:00,2980.0,2989.45,2921.0,2931.5,8543597
2020-07-06 09:15:00,2970.0,3134.65,2955.0,3108.8,11437583
2020-07-07 09:15:00,3150.0,3419.65,3125.3,3351.95,22876401
2020-07-08 09:15:00,3351.95,3408.8,3180.1,3208.05,19126183
2020-07-09 09:15:00,3235.0,3379.9,3195.1,3330.0,18757786
2020-07-10 09:15:00,3275.0,3395.0,3272.05,3314.15,16150413
2020-07-13 09:15:00,3360.0,3378.0,3216.2,3234.6,13136467
2020-07-14 09:15:00,3219.8,3219.8,3122.35,3190.95,12404422
2020-07-15 09:15:00,3230.0,3297.7,3122.25,3149.25,10980262
2020-07-16 09:15:00,3180.0,3215.0,3102.3,3204.8,9999925
2020-07-17 09:15:00,3210.0,3323.0,3205.0,3301.3,8425626
2020-07-20 09:15:00,3344.95,3453.95,3316.5,3441.5,10555495
2020-07-21 09:15:00,3500.0,3519.5,3218.65,3292.45,25960048
2020-07-22 09:15:00,3320.0,3340.0,3193.6,3253.0,17069659
2020-07-23 09:15:00,3253.0,3320.0,3216.05,3297.8,8718035
2020-07-24 09:15:00,3245.0,3290.0,3220.0,3251.85,6637683
2020-07-27 09:15:00,3263.0,3280.0,3152.2,3171.15,7089867
2020-07-28 09:15:00,3175.0,3260.0,3161.2,3239.6,8211697
2020-07-29 09:15:00,3245.0,3329.0,3239.6,3284.25,8070022
2020-07-30 09:15:00,3295.4,3324.0,3205.05,3218.3,6508278
2020-07-31 09:15:00,3236.0,3273.0,3181.25,3251.3,7235397
2020-08-03 09:15:00,3244.0,3244.0,3169.0,3174.5,4463920
2020-08-04 09:15:00,3202.0,3260.0,3142.85,3235.6,6679145
2020-08-05 09:15:00,3256.0,3330.0,3247.95,3262.15,6985380
2020-08-06 09:15:00,3292.0,3378.8,3255.0,3345.2,8172906
2020-08-07 09:15:00,3333.0,3481.45,3310.0,3464.3,10151267
2020-08-10 13:30:49,3494.0,3556.85,3440.0,3456.25,5441542
